name,RA,DEC,Plate,MJD,FiberID
b'J081025.4+410043',122.60594,41.01214,8292,57373,141
b'J074244.3+374354',115.68498,37.73171,433,51873,228
b'J164424.8+424553',251.10362,42.7649,628,52083,599
b'J163156.2+435940',247.9842,43.9945,626,52057,155
b'J163052.1+471112',247.71736,47.18667,627,52144,373
b'J162458.7+423056',246.24472,42.51574,815,52374,97
b'J161639.0+434225',244.16287,43.7072,814,52443,82
b'J162032.2+442253',245.13436,44.38159,814,52443,64
b'J161848.5+442515',244.70212,44.42085,814,52443,119
b'J162315.9+451202',245.81627,45.20063,626,52057,355
b'J162350.2+453031',245.95944,45.50884,6029,56099,146
b'J161032.0+470952',242.63338,47.16468,813,52354,623
b'J154511.1+453901',236.29664,45.65051,1333,52782,567
b'J153935.0+473544',234.89619,47.5956,6729,56419,258
b'J154651.9+474542',236.71633,47.76188,1168,52731,455
b'J152504.2+464011',231.26765,46.6698,1331,52766,81
b'J150022.6+465719',225.09441,46.95552,1049,52751,181
b'J143015.8+424049',217.5662,42.68039,6060,56074,804
b'J145601.9+430739',224.00817,43.12773,1290,52734,492
b'J145501.7+431234',223.75711,43.20969,1290,52734,464
b'J144928.8+431648',222.37014,43.28015,1289,52734,20
b'J145755.7+435032',224.48209,43.84223,1290,52734,570
b'J144523.7+445722',221.34902,44.95614,1289,52734,580
b'J144554.0+453456',221.4754,45.58248,1675,53466,212
b'J145439.1+455012',223.66331,45.83683,1676,53147,394
b'J143621.2+461253',219.08836,46.21485,1674,53464,217
b'J145140.8+474522',222.92023,47.75613,6732,56370,112
b'J140742.0+430909',211.92509,43.15254,8503,57519,310
b'J140157.9+432354',210.49145,43.39839,1467,53115,286
b'J140017.6+432316',210.0736,43.38799,1467,53115,292
b'J141512.4+442827',213.80171,44.47429,1394,53108,417
b'J140058.4+450146',210.24347,45.02949,1467,53115,335
b'J141019.7+451610',212.5824,45.26968,1467,53115,602
b'J141105.2+453535',212.77179,45.5932,1286,52725,126
b'J141351.7+453901',213.46579,45.65037,8500,57432,736
b'J141452.6+461126',213.71923,46.1908,1287,52728,356
b'J142343.4+465107',215.93087,46.85202,1287,52728,565
b'J141045.8+465804',212.69122,46.96798,8499,57431,64
b'J142157.0+472501',215.48762,47.41714,1672,53460,49
b'J134607.5+425404',206.53152,42.90138,1345,52814,166
b'J135939.9+433851',209.91635,43.64766,1467,53115,293
b'J135428.7+451912',208.6198,45.32021,7428,56781,250
b'J133532.1+454228',203.88387,45.70783,1463,53063,24
b'J133713.9+460018',204.3082,46.00501,1463,53063,21
b'J132014.6+424618',200.0611,42.77176,1376,53089,211
b'J132010.6+452155',200.0442,45.36553,1461,53062,52
b'J132844.5+453019',202.1857,45.50541,1463,53063,183
b'J123206.5+424652',188.0271,42.78117,1454,53090,389
b'J125311.2+431318',193.29692,43.2217,1456,53115,629
b'J123021.1+454937',187.58821,45.82698,7422,56799,354
b'J125431.0+462904',193.62928,46.48454,1457,53116,199
b'J120423.7+433059',181.09898,43.51654,1448,53120,451
b'J122519.7+440430',186.33231,44.07506,1371,52821,97
b'J122146.1+441900',185.44213,44.31679,1371,52821,221
b'J122200.8+451824',185.50359,45.30689,1371,52821,387
b'J121339.5+463315',183.41488,46.55437,1451,53117,285
b'J120331.2+463957',180.88009,46.66588,7426,56771,334
b'J121808.0+471604',184.53349,47.2678,1451,53117,182
b'J122424.7+471959',186.10296,47.33318,1453,53084,320
b'J121949.5+473721',184.95663,47.62266,1451,53117,475
b'J113619.2+434449',174.08035,43.74698,1366,53063,42
b'J110926.6+422551',167.36096,42.43091,1439,53003,377
b'J111530.4+443509',168.87699,44.58597,1364,53061,597
b'J110011.5+451337',165.04808,45.22709,1436,53054,182
b'J110250.5+454225',165.71051,45.70702,1436,53054,112
b'J110506.8+460251',166.27838,46.0476,1438,53054,306
b'J112916.3+473108',172.3181,47.51914,1442,53050,430
b'J104215.0+430221',160.5627,43.03933,4690,55653,406
b'J103440.5+443116',158.66904,44.52115,8358,57451,501
b'J105723.9+444629',164.34987,44.77479,1436,53054,291
b'J104023.7+444941',160.09887,44.82818,1431,52992,594
b'J103455.7+450729',158.73243,45.12497,1429,52990,532
b'J104648.1+472610',161.70081,47.43623,963,52643,274
b'J101400.9+421754',153.50391,42.29841,1218,52709,44
b'J101852.9+422221',154.7205,42.37267,4557,55588,474
b'J102033.0+430745',155.13784,43.12929,1218,52709,634
b'J100234.5+431137',150.6438,43.19383,8287,57401,378
b'J102436.9+433647',156.15387,43.6132,1358,52994,558
b'J101636.5+434532',154.1523,43.75894,1218,52709,574
b'J102505.5+455615',156.27293,45.93777,961,52615,292
b'J100428.5+460348',151.11912,46.06356,7284,56683,970
b'J093502.1+433109',143.75879,43.51925,4638,55956,764
b'J093212.1+433814',143.05074,43.63742,870,52325,119
b'J095527.7+435741',148.86561,43.96153,8286,57062,896
b'J095042.1+453510',147.67564,45.58626,4694,55649,574
b'J093912.1+460510',144.80069,46.0862,1202,52672,364
b'J093220.6+460645',143.08608,46.11251,833,52314,626
b'J094802.1+461248',147.0088,46.21354,7308,56709,267
b'J094033.4+462310',145.1393,46.38633,7316,56710,846
b'J094704.0+472141',146.76672,47.3614,7299,56686,377
b'J091938.8+424703',139.91178,42.78428,1201,52674,506
b'J090733.7+433843',136.89054,43.64537,831,52294,579
b'J090625.5+434300',136.60656,43.71671,4688,56008,90
b'J092311.7+460247',140.79883,46.04648,833,52314,514
b'J090159.9+464631',135.49994,46.77531,7516,56782,583
b'J085529.7+422503',133.87409,42.41772,830,52293,537
b'J084455.7+425806',131.23209,42.96858,6783,56284,163
b'J083218.6+425723',128.07752,42.95656,761,54524,603
b'J085947.4+440704',134.94754,44.11791,6385,56356,993
b'J085926.4+463719',134.86006,46.62207,5736,55984,508
b'J080850.5+452858',122.21043,45.48283,439,51877,486
b'J170100.9+482639',255.25401,48.44425,6319,56452,942
b'J164425.1+511656',251.10472,51.28236,8055,57187,631
b'J160649.8+482654',241.70771,48.44836,622,52054,248
b'J154530.5+484618',236.37737,48.77172,812,52352,355
b'J160157.6+490215',240.49013,49.03765,622,52054,331
b'J154234.1+493823',235.64217,49.63998,796,52401,233
b'J154355.7+512009',235.98232,51.33592,796,52401,542
b'J155729.2+520815',239.37183,52.13768,620,52375,384
b'J153912.8+524538',234.80356,52.76074,795,52378,640
b'J153403.6+482348',233.51519,48.39692,1167,52738,274
b'J153725.5+484340',234.3563,48.7278,1167,52738,497
b'J151000.2+485135',227.50113,48.85982,1330,52822,440
b'J151650.9+492948',229.21247,49.49667,1330,52822,568
b'J150536.2+500022',226.40089,50.00633,6727,56369,562
b'J153049.4+514334',232.7062,51.7262,795,52378,170
b'J152038.3+515046',230.15963,51.84635,1165,52703,636
b'J150555.0+532555',226.47922,53.43199,6712,56421,122
b'J143111.6+480415',217.7984,48.07096,1673,53462,548
b'J143231.1+495520',218.12991,49.92226,8404,57481,462
b'J145545.9+500827',223.94164,50.141,8401,57482,201
b'J143829.4+504533',219.62288,50.75937,1046,52460,626
b'J145935.2+513252',224.89672,51.5479,1329,52767,402
b'J145106.4+522954',222.77672,52.49842,1164,52674,284
b'J145208.8+530435',223.03701,53.07646,1163,52669,86
b'J143627.0+530823',219.11281,53.13978,1327,52781,420
b'J142714.7+480159',216.81164,48.03326,1673,53462,481
b'J142354.7+492828',215.97833,49.47447,1046,52460,281
b'J142336.0+500122',215.90031,50.02302,1046,52460,276
b'J143009.3+501559',217.53881,50.26653,1046,52460,480
b'J142242.0+502815',215.67523,50.47094,1046,52460,357
b'J142511.1+504558',216.29627,50.76631,1045,52725,30
b'J142859.8+505041',217.24943,50.84485,1046,52460,422
b'J140731.5+512737',211.88142,51.46049,1044,52468,52
b'J142836.6+514147',217.15271,51.69664,1046,52460,404
b'J134820.9+500344',207.08715,50.06243,1669,53433,63
b'J132726.3+500910',201.85978,50.15294,8211,57423,492
b'J133845.6+501826',204.69028,50.30732,1669,53433,276
b'J134215.8+504234',205.5661,50.70962,1669,53433,476
b'J132722.3+512603',201.84302,51.4344,1667,53430,36
b'J133112.8+513613',202.80338,51.60367,1668,53433,498
b'J134029.4+514550',205.12254,51.76401,1669,53433,368
b'J133917.9+520619',204.82491,52.10545,6740,56401,572
b'J134233.9+523432',205.64157,52.57572,1042,52725,55
b'J135204.0+525218',208.01674,52.87168,8209,57427,828
b'J135632.0+525434',209.13356,52.90968,1043,52465,548
b'J130635.5+492617',196.64808,49.4383,1281,52753,389
b'J125206.0+493220',193.0251,49.53917,1279,52736,143
b'J132146.6+493650',200.44458,49.61392,6743,56385,575
b'J131924.5+500545',199.85238,50.09589,1282,52759,378
b'J131736.2+503955',199.40086,50.66538,6754,56414,271
b'J132047.5+510301',200.19822,51.05036,8210,57426,734
b'J125444.5+511309',193.68557,51.21923,886,52381,131
b'J131123.9+511542',197.84992,51.26179,887,52376,26
b'J125715.7+511802',194.31558,51.3007,8222,57431,146
b'J132138.8+511746',200.41182,51.29615,1667,53430,109
b'J130741.4+512804',196.92268,51.46802,6759,56416,182
b'J130954.6+530653',197.47751,53.11494,1040,52722,297
b'J124905.7+475818',192.27392,47.97171,7416,56810,649
b'J122643.9+483122',186.68302,48.52281,1453,53084,369
b'J123431.2+485340',188.63002,48.89455,1278,52735,247
b'J123850.7+492043',189.71146,49.34544,7415,57097,578
b'J121740.7+493119',184.41961,49.52197,8226,57423,234
b'J124638.7+513507',191.66165,51.58555,885,52379,3
b'J115051.7+502638',177.71551,50.44408,968,52412,343
b'J115507.8+520159',178.7829,52.03326,8228,57423,282
b'J121020.0+521258',182.58361,52.21632,882,52370,40
b'J111445.6+475541',168.6904,47.9282,7394,57131,881
b'J111125.7+505136',167.85723,50.86005,7395,57131,750
b'J111946.3+520604',169.94293,52.10122,8160,57071,786
b'J113447.7+530517',173.69877,53.08819,880,52367,365
b'J111329.9+531338',168.37489,53.22737,8165,57374,942
b'J104218.4+501258',160.57694,50.21611,8167,57071,91
b'J105502.4+520153',163.76019,52.0315,1010,52649,16
b'J104614.0+525600',161.55852,52.9334,8173,57375,54
b'J104149.8+530326',160.45766,53.05745,6703,56636,643
b'J101734.3+490554',154.39308,49.09859,873,52674,411
b'J102320.5+495118',155.83573,49.85509,874,52338,327
b'J100710.5+503338',151.79408,50.56061,1007,52706,429
b'J100340.4+512544',150.91846,51.4289,903,52400,88
b'J101244.1+513508',153.1838,51.58583,1007,52706,442
b'J101511.8+520711',153.79928,52.11977,8175,57039,946
b'J103143.8+522550',157.93264,52.43066,1009,52644,427
b'J103139.4+530315',157.91444,53.05426,1009,52644,363
b'J093918.4+482351',144.82681,48.39767,834,52316,572
b'J095605.0+495525',149.02108,49.92368,1006,52708,394
b'J093711.4+500847',144.29755,50.14662,7291,56992,202
b'J095830.0+511914',149.62531,51.32081,902,52409,635
b'J100242.4+525144',150.67678,52.86222,903,52400,469
b'J094712.5+530629',146.80236,53.10806,768,52281,633
b'J092203.7+492332',140.51564,49.39222,900,52637,368
b'J090739.9+500808',136.91626,50.13559,766,52247,309
b'J091215.7+504142',138.0656,50.69521,766,52247,422
b'J090130.3+510009',135.37663,51.00267,551,51993,570
b'J091956.0+510550',139.98369,51.09732,7290,57073,366
b'J090612.1+510931',136.5505,51.15871,552,51992,125
b'J083441.5+505024',128.67294,50.84024,445,51873,432
b'J084223.9+514446',130.59972,51.74616,445,51873,570
b'J084744.8+515841',131.93702,51.9783,447,51877,191
b'J084003.1+521704',130.01293,52.28466,444,51883,16
b'J084914.1+522034',132.3091,52.3429,5157,55923,79
b'J081916.3+481743',124.81804,48.29528,440,51885,5
b'J080643.9+484143',121.68303,48.69533,7324,56935,833
b'J080616.8+502841',121.57036,50.47812,1780,53090,189
b'J075638.1+503841',119.15898,50.64475,1869,53327,73
b'J080437.5+532505',121.15637,53.41823,7300,56707,688
b'J161046.8+543607',242.69528,54.6022,7563,56810,612
b'J160947.2+550530',242.44681,55.09188,6793,56430,270
b'J161532.1+585608',243.88388,58.93568,8068,57185,900
b'J155829.8+554800',239.62432,55.80013,7562,56799,667
b'J155349.6+562243',238.45683,56.37864,617,52072,634
b'J150038.2+544306',225.15928,54.71858,793,52370,347
b'J150636.0+561128',226.65026,56.19123,792,52353,586
b'J151824.9+563447',229.60382,56.57978,614,53437,350
b'J150414.1+581621',226.05909,58.27264,6789,56401,826
b'J150910.1+584114',227.29214,58.6875,6789,56401,963
b'J150527.9+585112',226.36649,58.85336,610,52056,554
b'J151159.5+585730',227.99831,58.95849,613,52345,281
b'J151106.0+590115',227.77539,59.02099,610,52056,622
b'J143446.4+534054',218.69354,53.6817,1326,52764,629
b'J143049.7+534807',217.70721,53.80197,7032,56471,879
b'J141859.8+550812',214.74929,55.13681,1160,52674,86
b'J142354.5+553533',215.97733,55.59274,1160,52674,1
b'J144519.6+553850',221.33184,55.64744,1162,52668,600
b'J141411.6+554938',213.54867,55.82727,1160,52674,222
b'J143008.1+555634',217.53385,55.94292,1162,52668,323
b'J144313.2+561126',220.80528,56.19077,791,52435,282
b'J142444.9+563642',216.18726,56.61176,1160,52674,595
b'J140913.8+565625',212.30762,56.94051,1159,52669,65
b'J144415.5+585335',221.06461,58.89329,608,52081,245
b'J140825.1+543834',212.10477,54.64284,1324,53088,142
b'J135309.7+544401',208.2907,54.73385,1323,52797,236
b'J135042.9+545625',207.67879,54.94041,6827,56428,18
b'J133821.2+564902',204.58835,56.81741,1322,52791,336
b'J132805.8+535459',202.02425,53.91667,6757,56416,580
b'J130248.3+545201',195.70152,54.86703,1039,52707,490
b'J131101.8+551325',197.75754,55.22379,6760,56425,842
b'J130510.8+551348',196.29541,55.23022,1039,52707,541
b'J131849.3+552852',199.70571,55.48124,1319,52791,4
b'J130420.2+560818',196.08434,56.13841,1318,52781,42
b'J125909.5+562046',194.78991,56.3462,1318,52781,214
b'J130248.8+570023',195.70369,57.00646,1319,52791,345
b'J131817.8+572257',199.57453,57.38269,1319,52791,542
b'J131949.6+574123',199.95688,57.68996,1320,52759,322
b'J130601.2+580321',196.50533,58.05594,1318,52781,602
b'J125544.6+580451',193.93616,58.08091,6831,56426,665
b'J131207.3+584131',198.03061,58.69209,958,52410,163
b'J122604.7+533642',186.51969,53.61182,6681,56419,776
b'J124636.1+550536',191.65064,55.09352,1038,52673,461
b'J124118.2+553057',190.32591,55.51609,6832,56426,264
b'J122303.1+553952',185.76311,55.66456,6833,56413,698
b'J124514.7+563926',191.31146,56.65731,1317,52765,126
b'J123215.0+565519',188.06279,56.92216,6832,56426,556
b'J122251.4+570507',185.71442,57.08547,6837,56442,354
b'J123134.7+574618',187.89475,57.77188,1316,52790,483
b'J122443.9+580927',186.18305,58.15755,1315,52791,541
b'J114558.2+533525',176.49269,53.59045,6697,56419,2
b'J114929.5+552805',177.37299,55.46809,6839,56425,440
b'J114631.8+562212',176.63282,56.37025,7092,56683,34
b'J115513.5+563318',178.80658,56.55516,1313,52790,181
b'J120900.3+563402',182.25146,56.56747,1314,53050,92
b'J120617.1+571409',181.57162,57.23611,1313,52790,631
b'J121006.5+574423',182.52744,57.73976,1314,53050,512
b'J112118.9+541305',170.32877,54.21808,6698,56637,588
b'J112031.2+560940',170.13018,56.1612,1309,52762,318
b'J112511.4+565513',171.29784,56.92048,1309,52762,400
b'J111026.3+575532',167.60991,57.92576,950,52378,51
b'J105356.4+540152',163.48538,54.03129,8172,57423,306
b'J104106.9+541938',160.27886,54.32746,8173,57375,840
b'J105601.0+542118',164.00445,54.35506,6707,56383,236
b'J105611.1+551538',164.0465,55.26081,907,52373,167
b'J104724.6+555016',161.85257,55.83784,6704,56388,945
b'J104841.7+563651',162.17386,56.61429,907,52373,331
b'J105338.4+564151',163.41021,56.69752,949,52427,205
b'J105519.7+570426',163.83229,57.07396,949,52427,138
b'J104709.7+574212',161.79066,57.70347,7094,56660,628
b'J103117.6+582806',157.82363,58.46856,8189,57448,190
b'J110016.0+583714',165.06692,58.62062,949,52427,550
b'J104929.1+585349',162.3713,58.8972,949,52427,380
b'J095554.7+534857',148.97815,53.81587,769,54530,66
b'J095544.0+541113',148.9335,54.18718,3169,54821,500
b'J100804.2+545039',152.01759,54.84426,8181,57073,710
b'J100122.7+545803',150.34482,54.9675,945,52652,264
b'J102242.9+551225',155.67884,55.2072,946,52407,8
b'J095737.0+552306',149.40454,55.38513,5743,56011,160
b'J102504.0+555246',156.26673,55.87957,946,52407,31
b'J101854.1+572656',154.72573,57.44911,946,52407,565
b'J094721.6+542827',146.84012,54.47435,7283,57063,76
b'J090247.0+543302',135.69615,54.55081,450,51908,246
b'J085325.6+564810',133.35692,56.80296,7373,56990,980
b'J083437.3+532809',128.65565,53.4694,444,51883,571
b'J075544.4+541236',118.93519,54.21006,1870,53383,340
b'J160831.4+593702',242.13101,59.61727,8068,57185,715
b'J144132.0+601849',220.38355,60.31364,607,52368,2
b'J143821.6+624239',219.59014,62.71093,2947,54533,197
b'J135954.7+591112',209.97809,59.18689,787,52320,92
b'J141941.9+591242',214.92486,59.21191,789,52342,409
b'J142612.3+604038',216.55162,60.67747,607,52368,255
b'J140615.1+610414',211.56331,61.07081,787,52320,611
b'J140317.9+621415',210.82493,62.23752,605,52353,127
b'J140045.3+621816',210.18891,62.30464,605,52353,146
b'J140017.0+631434',210.07106,63.24298,605,52353,418
b'J143227.5+631033',218.11498,63.17609,2947,54533,251
b'J135826.8+641946',209.61198,64.3297,498,51984,288
b'J141735.8+642714',214.39945,64.45395,498,51984,15
b'J141055.4+643320',212.73118,64.55582,498,51984,104
b'J130853.6+590533',197.22374,59.09267,7117,56685,532
b'J133151.0+603451',202.96286,60.5809,785,52339,140
b'J132318.2+615428',200.82625,61.90799,784,52327,556
b'J131652.1+630731',199.21723,63.12554,603,52056,281
b'J131611.3+633719',199.04723,63.62203,603,52056,303
b'J132409.5+641014',201.03982,64.17057,603,52056,473
b'J122914.3+594941',187.30978,59.82807,956,52401,272
b'J123156.4+623607',187.98514,62.602,780,52370,508
b'J114240.6+601524',175.6692,60.25682,953,52411,343
b'J113829.8+612838',174.62428,61.47727,776,52319,153
b'J114237.8+622444',175.65772,62.4124,777,52320,349
b'J115544.7+643308',178.93657,64.55249,7112,56666,196
b'J111808.1+592847',169.53393,59.47995,8183,57375,644
b'J110849.5+594144',167.20625,59.69564,950,52378,527
b'J110842.1+595009',167.17556,59.83591,950,52378,525
b'J111833.4+612046',169.63941,61.34637,3328,54964,183
b'J112702.8+612327',171.76187,61.39085,7107,56740,516
b'J113113.3+613210',172.80554,61.53614,775,52295,33
b'J111500.9+622004',168.75412,62.33451,7109,56658,696
b'J112529.4+633322',171.37262,63.55632,597,52059,284
b'J102948.1+591009',157.45078,59.16938,7089,56661,310
b'J101349.1+594023',153.45473,59.67312,559,52316,395
b'J105203.7+594736',163.01545,59.79346,561,52295,59
b'J102923.0+602101',157.34599,60.35037,560,52296,427
b'J103806.8+614043',159.52846,61.67874,773,52376,245
b'J101558.0+614720',153.99202,61.78916,772,52375,301
b'J104255.3+623533',160.73068,62.59261,773,52376,165
b'J102455.0+624429',156.2292,62.74161,772,52375,429
b'J104834.8+632444',162.14528,63.41231,2882,54498,433
b'J103659.5+634530',159.24796,63.75838,773,52376,401
b'J102601.7+635254',156.5074,63.88176,488,51914,29
b'J105104.2+635207',162.76786,63.86875,2882,54498,464
b'J103646.2+641320',159.19279,64.22232,489,51930,83
b'J103827.4+642731',159.61452,64.45886,7097,56667,766
b'J101156.2+643210',152.98434,64.53625,488,51914,478
b'J094402.8+590446',146.01177,59.0796,453,51915,196
b'J100037.5+591907',150.15661,59.31867,770,52282,130
b'J100129.9+593936',150.37469,59.66022,770,52282,131
b'J093829.0+602509',144.6209,60.41943,486,51910,209
b'J093219.3+622110',143.08062,62.35288,1787,54465,3
b'J090737.5+591910',136.90644,59.31952,484,51907,378
b'J092654.0+610036',141.72509,61.0102,7446,56722,236
b'J082016.8+594224',125.07029,59.70688,1873,54437,413
b'J133657.3+654116',204.23907,65.68794,497,51989,225
b'J132521.6+661500',201.34003,66.25025,496,51988,108
b'J120726.6+653904',181.86111,65.6513,599,52317,362
b'J121741.9+654702',184.42471,65.78407,599,52317,521
b'J121026.5+663142',182.61073,66.52853,493,51957,138
b'J120123.4+663326',180.3479,66.55745,493,51957,288
b'J113039.2+645430',172.6637,64.90849,7114,56748,254
b'J113200.1+645935',173.00068,64.99325,597,52059,487
b'J110951.6+645444',167.46531,64.91225,596,52370,402
b'J111557.6+670626',168.99034,67.10725,7111,56741,852
b'J114343.1+674501',175.92981,67.75049,492,51955,484
